Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1976,NA,251,NA,NA,9,2.381417335420087,29,0.1575187969924812,54,1.7,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,180,282,3.1,21.099999999999994,NA,NA,NA,0.041666666666666664,80,370,202,123,113.60000000000001,332,79,NA,142.5,NA,NA,8,NA,4096.000000000001,1690,2874,NA,4,NA
1979,129,317,0.98,16,4,22.99722597580295,21,0.05913978494623656,133,559,184,88,59.400000000000006,106,96,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
1980,292,182,8,134.7000000000001,6,31.021270136760855,48,0.06119417887721225,21,801,161,81,93,246,80,141,121,140,1,9,4,4096.000000000001,1690,2874,1,2,1
1981,194,249,1.6,67.70000000000002,7,78.96261650462964,64,0.05102040816326531,73,601,176,68,30.5,94.5,108,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
1982,167,275,2.5,74.00000000000003,8,8.040800450405088,6,0.0410958904109589,78,2050,197,120,124.80000000000001,232,77,NA,144,144,NA,3,2,4096.000000000001,1690,2874,NA,2,2
1983,136,266,16,68,2,381.9970278610906,49,0.039473684210526314,52,1580,214,138,117.5,736,76,134.5,130,133,4,18,7,4096.000000000001,1690,2874,2,7,4
1984,166,246,3.5,9.399999999999999,1,41.99987219871038,0,0.048,156,1580,90,54,61.2,209.5,36,NA,85,NA,NA,1,NA,4096.000000000001,1690,2874,NA,1,NA
1985,231,253,2.5,22,4,26.000453091022294,39,0.07142857142857142,70,233,183,137,16.6,33,46,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
1986,255,228,7.1,13.599999999999994,3,188.98387834904935,64,0.04888166191013473,58,1910,170,52,60.00000000000001,480,118,137,151,138,1,8,4,4096.000000000001,1690,2874,1,2,2
1987,249,203,2.1,3.9200000000000017,NA,NA,NA,0.07692307692307689,32,82,171,54,7.73,33,117,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
1988,157,338,2.5,7.7200000000000015,2,4.798866621254442,65,0.06666666666666672,224,152,114,28,3.77,23.5,86,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
1989,230,254,1.75,2.8199999999999985,NA,NA,NA,0.09999999999999996,37,16,217,88,4.140000000000001,16,129,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
1990,326,190,1.6,2.8499999999999996,7,3.3020117447197532,24,0.1,46,238,144,26,5.1,18,118,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
1991,211,278,2.7,20,NA,NA,NA,0.09523809523809523,99,1440,179,29,1.9400000000000004,131,150,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
1992,239,213,3.1,13,NA,NA,NA,0.050979262672811054,35,154,178,55,16.4,149,123,NA,137,NA,NA,1,NA,4096.000000000001,1690,2874,NA,1,NA
1993,189,288,5,7.3,NA,NA,NA,0.05,107,248,181,95,174.4,286,86,NA,122.5,105,NA,4,1,4096.000000000001,1690,2874,NA,2,1
1994,191,266,2.6,4,2,11.076654867962764,75,0.07142857142857142,120,415,146,35,8.000000000000002,40,111,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
1995,182,288,9.2,25,NA,NA,NA,0.047826991058432106,110,1380,178,87,104.8,374,91,130.5,144,130.5,3,7,3,4096.000000000001,1690,2874,2,4,2
1996,169,260,8.6,15,8,65.99982369125166,75,0.05839002267573696,28,199,232,128,57,173,104,NA,142,NA,NA,1,NA,4096.000000000001,1690,2874,NA,1,NA
1997,276,181,11,55,NA,NA,NA,0.04044117647058823,60,2650,121,58,30.4,365,63,NA,104.5,NA,NA,4,NA,4096.000000000001,1690,2874,NA,2,NA
1998,193,278,34,58.80000000000001,4,72.9973237016883,56,0.026229790161678708,57,300,221,130,285,509.5,91,127,133.5,126.5,3,14,6,4096.000000000001,1690,2874,2,2,2
1999,183,288,7.8,11,6,58.994730428405425,58,0.04,90,358,198,93,86,141,105,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
2000,197,265,13,17,NA,NA,NA,0.041237113402061855,61,178,204,99,105,178,105,NA,136,NA,NA,1,NA,4096.000000000001,1690,2874,NA,1,NA
2001,145,271,6,11,5,27.984798798931287,28,0.042105263157894736,111,1090,160,64,53.3,116.5,96,NA,155,NA,NA,1,NA,4096.000000000001,1690,2874,NA,1,NA
2002,150,282,4.765,22.039999999999992,NA,NA,NA,0.03956834532374106,70,43.6,212,162,41.339999999999996,61.55,50,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
2003,170,278,8.675,16.479999999999993,5,274.9430946905345,39,0.0411522633744856,58,162,220,154,56.129999999999995,104.5,66,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
2004,221,216,7.87,22.8,NA,NA,NA,0.042758552447361,63,944,153,71,32.8,65.4,82,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
2005,162,279,10.1,17.790000000000003,4,16.498723830613248,28,0.03389830508474576,101,879,178,107,30.160000000000004,252,71,NA,95,NA,NA,2,NA,4096.000000000001,1690,2874,NA,2,NA
2006,173,272,10.6,20.540000000000017,NA,NA,NA,0.04332129963898917,82,2620,190,115,52.52,130,75,NA,167.5,NA,NA,4,NA,4096.000000000001,1690,2874,NA,2,NA
2007,181,273,2.51,3.64,3,24.91895889816734,70,0.05718834385830625,25,9.98,248,169,9.002,19.2,79,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
2008,250,227,5.63,14.51,NA,NA,NA,0.03656307129798903,75,467,152,64,15.727000000000025,145.5,88,NA,119,NA,NA,1,NA,4096.000000000001,1690,2874,NA,1,NA
2009,261,205,23.9,56.6,NA,NA,NA,0.04891748366013072,47,1940,158,47,15.560000000000002,60.7,111,NA,154,NA,NA,1,NA,4096.000000000001,1690,2874,NA,1,NA
2010,164,277,15.05,29.340000000000003,5,1189.8536085587402,13,0.03291553593867143,78,398,199,99,148.8,301,100,NA,111,NA,NA,1,NA,4096.000000000001,1690,2874,NA,1,NA
2011,175,298,17.4,20.899999999999995,NA,NA,NA,0.045033773285576485,46,228,252,177,63.6,168,75,NA,172,NA,NA,3,NA,4096.000000000001,1690,2874,NA,2,NA
2012,156,263,5.51,7.945,NA,NA,NA,0.05357142857142857,62,161,201,94,23.7,38.55,107,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
2013,268,238,2.895,5.416,NA,NA,NA,0.03695169824202084,149,465,89,36,4.779999999999999,54.85,53,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
2014,100,325,1.2349999999999999,2.512,NA,NA,NA,0.07980843354918288,107,18.2,218,78,3.3040000000000003,18.5,140,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
2015,124,335,1.955,6.8020000000000005,2,4.146830720561654,31,0.045801526717557224,199,400,136,77,6.1579999999999995,33.6,59,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
2016,219,231,8.22,25.820000000000018,4,3.1965300885141943,41,0.04606979778212653,62,1130,169,76,51.5,82.75,93,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
2017,250,262,18.5,32.12,2,14.073717742420387,30,0.03382352941176474,85,413,177,93,72.56000000000002,563,84,142,127.5,102,2,12,5,4096.000000000001,1690,2874,1,4,3
2018,213,247,6.44,24.98,NA,NA,NA,0.04157043879907615,70,1080,177,31,23,144,146,NA,172,NA,NA,1,NA,4096.000000000001,1690,2874,NA,1,NA
2019,201,219,17.6,79.4,2,44.498600044313804,59,0.034129692832764506,57,811,162,68,144.2,556,94,NA,125,136,NA,6,1,4096.000000000001,1690,2874,NA,3,1
2020,136,284,9.175,14.25,NA,NA,NA,0.04658901830282869,91,551,193,139,40.76,90.1,54,NA,NA,NA,NA,NA,NA,4096.000000000001,1690,2874,NA,NA,NA
